ID,FrameRdy,Stamp,Roll,Pitch,Yaw,LinAccX,LinAccY,LinAccZ,AngVelX,AngVelY,AngVelZ,PoseX,PoseY,PoseZ,
1908,0,20.25,-0.00835213,0.0066848,-0.000711528,6.70283e-06,-0.062703,-9.75131,0.0548716,0.0124355,0.00146615,-5.13203,0.0628116,9.87359,
1909,0,20.26,-0.00448574,0.00680313,-0.000625846,0.00234022,-0.0231062,-10.2866,0.600323,0.0124223,0.00908633,-5.13203,0.0628116,9.87359,
1910,0,20.27,0.00114097,0.00692527,-0.000543361,-0.000264567,0.0353052,-9.24244,0.424381,0.0133112,0.00887409,-5.13313,0.0639163,9.87361,
1911,0,20.28,0.00215985,0.00704529,-0.000498551,0.00105018,0.063296,-9.93549,-0.191075,0.012615,0.00205565,-5.13313,0.0639163,9.87361,
1912,0,20.291,-0.00272863,0.00717915,-0.000562653,-0.00481716,0.0256725,-10.133,-0.653494,0.0140857,-0.011093,-5.13245,0.0650073,9.87361,
1913,0,20.301,-0.00821328,0.00727783,-0.000658964,0.000711852,-0.0473413,-9.27829,-0.370608,0.00702705,-0.00162668,-5.13245,0.0650073,9.87361,
1914,0,20.311,-0.0084501,0.0073786,-0.000648414,-0.000348311,-0.0610348,-10.214,0.269026,0.0090765,0.00475151,-5.1281,0.0660715,9.87367,
1915,0,20.322,-0.0031956,0.00748166,-0.000574061,-0.00265227,-0.0173063,-9.88586,0.624416,0.00944199,0.0080291,-5.12769,0.0670468,9.87367,
1916,1,20.334,0.000152334,0.00753974,-0.000526495,2.99976e-05,0.0432922,-9.10963,0.45915,0.0108415,0.00797508,-5.12769,0.0670468,9.87367,
1917,0,20.343,9.3934e-05,0.00768735,-0.000407212,-0.00486807,0.0635336,-10.5896,-0.448541,0.00734479,0.00803252,-5.12888,0.0680017,9.87371,
1918,0,20.354,-0.0060828,0.00777305,-0.000377789,0.00638342,-0.0195547,-9.2803,-0.619007,0.00957322,0.00107407,-5.12544,0.0689949,9.87374,
1919,0,20.364,-0.00997483,0.00785683,-0.000366719,-0.00233299,-0.0613377,-9.39171,-0.129053,0.00767425,0.00119105,-5.12544,0.0689949,9.87374,
1920,0,20.374,-0.00774198,0.00792244,-0.00032902,-0.00154571,-0.0609671,-10.4127,0.493869,0.00631868,0.00122487,-5.12261,0.0699566,9.87376,
1921,0,20.384,-0.00181828,0.0079934,-0.000272635,0.000804938,0.0416451,-9.22706,0.542447,0.00783143,0.0018968,-5.12261,0.0699566,9.87376,
1922,0,20.394,0.00087141,0.00807549,-0.000224313,0.000102523,0.0589284,-9.64935,-0.00277977,0.00882203,0.0101084,-5.12417,0.0708907,9.87378,
1923,0,20.405,-0.00259453,0.00815686,-0.0001886,0.0057328,0.0340735,-10.1751,-0.577539,0.00991835,-0.00743748,-5.12254,0.0718084,9.87378,
1924,0,20.415,-0.0087079,0.00822953,-0.00019982,-0.00608564,-0.0368169,-9.14798,-0.5142,0.0059695,0.000620912,-5.12254,0.0718084,9.87378,
1925,0,20.425,-0.0107664,0.00827404,-0.000190296,5.77823e-05,-0.0633916,-9.81323,0.0796066,0.00460366,0.000977652,-5.11851,0.0726941,9.87384,
1926,1,20.436,-0.00941058,0.00829284,-0.000183715,0.00045987,-0.0628801,-10.532,0.393838,0.00441641,0.00170696,-5.11851,0.0726941,9.87384,
1927,0,20.446,-0.000869696,0.00833924,-0.00018188,-7.79553e-05,0.0349589,-9.04724,0.433671,0.00359765,0.00338276,-5.11906,0.0734926,9.87384,
1928,0,20.457,0.000182419,0.00836278,-0.000179421,0.00132161,0.0618028,-9.98724,-0.188026,0.00313851,-0.00358282,-5.1197,0.0743108,9.87385,
1929,0,20.466,-0.00470809,0.00838917,-9.45266e-05,-0.00726866,0.0141648,-9.76592,-0.65023,0.000709569,0.00934191,-5.1197,0.0743108,9.87385,
1930,0,20.478,-0.010557,0.0083969,-2.8515e-05,0.00434721,-0.0508358,-9.22716,-0.317428,0.00228671,0.00908612,-5.11568,0.0751049,9.87388,
1931,0,20.487,-0.0102266,0.00840817,6.12242e-05,0.000884535,-0.0575742,-10.3726,0.317445,0.000790355,0.00891222,-5.11568,0.0751049,9.87388,
1932,0,20.498,-0.00471362,0.00842001,8.92062e-05,0.000219418,-0.0147288,-9.82358,0.628145,0.000833923,0.00117787,-5.11418,0.0758655,9.87386,
1933,0,20.509,-0.000380367,0.00844348,0.000119857,-0.000344367,0.0617251,-9.31944,0.198039,0.00154662,0.000830475,-5.11585,0.0766089,9.87388,
1934,0,20.518,-0.0019396,0.00847419,0.000177867,-0.00356802,0.0626508,-10.6176,-0.44319,-0.000444514,0.00767581,-5.11585,0.0766089,9.87388,
1935,0,20.529,-0.00802423,0.00849781,0.000160179,0.00595577,-0.00769701,-9.59896,-0.615277,0.00556683,-0.00637354,-5.11313,0.0773353,9.87389,
1936,1,20.539,-0.0117642,0.00850262,0.000118515,-0.00243104,-0.0601113,-9.30003,-0.192376,0.000664566,-0.00592243,-5.11313,0.0773353,9.87389,
1937,0,20.549,-0.0101535,0.00848618,0.000103514,-0.000621242,-0.0691461,-10.5605,0.444929,-0.00139587,-0.00534604,-5.10998,0.0779814,9.87392,
1938,0,20.56,-0.00411052,0.00846881,5.52995e-05,0.000394437,0.021989,-9.73733,0.606107,-0.000755941,-0.00416815,-5.11139,0.0786349,9.87392,
1939,0,20.57,-0.000586998,0.00845515,1.84161e-05,0.00097393,0.0592683,-9.40244,0.0887002,-0.000618596,-0.00308248,-5.11139,0.0786349,9.87392,
1940,0,20.58,-0.00322652,0.00843944,5.42785e-05,0.00583734,0.0581566,-10.8249,-0.540759,-0.000426026,0.00821786,-5.11104,0.0792673,9.87391,
1941,0,20.589,-0.0095098,0.00844067,0.000166823,-0.00562807,-0.0163487,-9.54929,-0.5851,0.000887553,0.00766614,-5.11104,0.0792673,9.87391,
1942,0,20.6,-0.012455,0.00842842,0.000230501,0.000552579,-0.0631381,-9.47884,-0.0151724,-0.00101952,0.00785782,-5.10687,0.0798739,9.87397,
1943,0,20.61,-0.00916616,0.00842103,0.000304773,0.000549994,-0.0372953,-10.6971,0.573366,-0.00036385,0.00838175,-5.10687,0.0798739,9.87397,
1944,0,20.621,-0.00321282,0.00841478,0.000380894,8.08462e-05,0.019443,-9.47908,0.501171,-0.000270624,0.00832772,-5.10672,0.0804624,9.87393,
1945,0,20.632,-0.00124745,0.00841314,0.000412008,0.000174858,0.0647038,-9.69801,-0.0903715,0.00049334,0.00121252,-5.10812,0.0809943,9.87393,
1946,1,20.641,-0.00540633,0.00842626,0.000387649,-0.00664471,0.0410977,-10.5526,-0.626666,0.000655102,-0.00441369,-5.10812,0.0809943,9.87393,
1947,0,20.652,-0.0112037,0.00841883,0.000319779,0.00296857,-0.03836,-9.42122,-0.441861,-0.00270037,-0.0103705,-5.10491,0.0815401,9.87393,
1948,0,20.661,-0.0123106,0.00841223,0.000243844,-0.000825051,-0.0633002,-9.95194,0.178392,-0.00231018,-0.00252921,-5.10491,0.0815401,9.87393,
1949,0,20.672,-0.00751557,0.00839227,0.000263498,-0.000988149,-0.0395029,-10.3165,0.639577,-0.00379824,0.00271567,-5.10259,0.0820576,9.87394,
1950,0,20.683,-0.00210623,0.00836143,0.000322128,-0.00196526,0.0490256,-9.31532,0.366239,-0.00464109,0.0103703,-5.10456,0.0825417,9.87395,
1951,0,20.692,-0.0019632,0.00831302,0.000392562,-0.00278829,0.0635298,-10.1851,-0.273467,-0.00573269,0.0045512,-5.10456,0.0825417,9.87395,
1952,0,20.703,-0.00736713,0.0082436,0.000441241,0.00605225,0.00951774,-10.1172,-0.645327,-0.00733677,0.00797462,-5.10317,0.0829871,9.87393,
1953,0,20.712,-0.0123174,0.00818993,0.000521419,-0.00166711,-0.0531168,-9.30306,-0.282323,-0.00384278,0.00796969,-5.10317,0.0829871,9.87393,
1954,0,20.723,-0.0116095,0.00812134,0.000540609,0.000370635,-0.0676789,-10.4856,0.358403,-0.00617724,0.00182036,-5.0995,0.0833996,9.87398,
1955,0,20.734,-0.0059037,0.00805161,0.000498009,0.000170579,0.00952817,-9.98815,0.624109,-0.00566422,-0.00395935,-5.10041,0.083766,9.87397,
1956,1,20.744,-0.00197411,0.00799137,0.00046629,0.000584386,0.0581208,-9.3364,0.227338,-0.00700088,-0.00317064,-5.10041,0.083766,9.87397,
1957,0,20.754,-0.00279089,0.00794078,0.000421576,-0.00297371,0.0637456,-10.4045,-0.349656,-0.00833793,-0.00204283,-5.10137,0.084095,9.87398,
1958,0,20.764,-0.00850711,0.00789401,0.000423525,0.00596277,-0.0039649,-9.466,-0.627087,0.000426828,-0.00428457,-5.10137,0.084095,9.87398,
1959,0,20.775,-0.0129132,0.00785623,0.000442776,-0.00338737,-0.0587914,-9.27568,-0.202289,-0.00402823,0.00366672,-5.0979,0.0844532,9.87404,
1960,0,20.785,-0.0113896,0.00782442,0.000492003,-0.000547847,-0.0708598,-10.5885,0.446095,-0.00207872,0.00761173,-5.09636,0.0847936,9.87406,
1961,0,20.795,-0.00530077,0.0077986,0.000569413,-0.00207147,0.0323899,-9.26915,0.604384,-0.00267334,0.00768485,-5.09636,0.0847936,9.87406,
1962,0,20.805,-0.00153247,0.00777166,0.000645784,0.000765312,0.0555015,-9.39985,0.119172,-0.00149635,0.00760178,-5.09856,0.0851205,9.8741,
1963,0,20.815,-0.00385295,0.00774718,0.000704874,0.00437017,0.0482606,-10.4034,-0.493778,0.00133974,-0.000786572,-5.09856,0.0851205,9.8741,
1964,0,20.826,-0.00977113,0.00771261,0.000704036,-0.00693206,-0.0311972,-9.26699,-0.54431,-0.00777718,0.000274564,-5.09695,0.0854081,9.8741,
1965,0,20.837,-0.0124648,0.00765732,0.000696924,0.000714478,-0.0603105,-9.70258,0.000615587,-0.00573756,0.000599091,-5.09373,0.0856767,9.87416,
1966,1,20.848,-0.011098,0.00762039,0.000703672,9.42447e-05,-0.0707114,-10.5223,0.390014,-0.00543354,0.00142429,-5.09373,0.0856767,9.87416,
1967,0,20.859,-0.00357552,0.00753066,0.000700709,0.0011144,0.0160712,-9.4349,0.536102,-0.00740646,-0.00366284,-5.09479,0.0858771,9.87418,
1968,0,20.871,-0.00109925,0.00746313,0.000686429,-0.000632962,0.06295,-9.68083,-0.0323032,-0.00680503,0.00417473,-5.09602,0.0860867,9.87421,
1969,0,20.88,-0.00482051,0.0074001,0.000661456,-0.00720673,0.0400707,-10.3881,-0.606509,-0.00792766,0.0015872,-5.09602,0.0860867,9.87421,
1970,0,20.891,-0.0107782,0.00732754,0.000650989,0.00458262,-0.0371891,-9.27531,-0.478323,-0.00794163,-0.00546478,-5.09266,0.0862885,9.8743,
1971,0,20.901,-0.0123561,0.007271,0.000618513,-0.000852621,-0.0620313,-9.87621,0.13142,-0.00690624,-0.00281372,-5.09266,0.0862885,9.8743,
1972,0,20.911,-0.0079289,0.00720449,0.000618016,0.000676055,-0.0399082,-10.1954,0.62738,-0.00786553,0.00180516,-5.09129,0.0864699,9.87434,
1973,0,20.921,-0.00236096,0.00713067,0.00069274,-0.00243189,0.0492871,-9.25354,0.399209,-0.00898142,0.00988328,-5.09129,0.0864699,9.87434,
1974,0,20.932,-0.00180993,0.00703705,0.000740486,-0.00238718,0.0630502,-10.0963,-0.234654,-0.0101996,0.00383842,-5.09353,0.0866271,9.8744,
1975,0,20.941,-0.00691867,0.00693084,0.000823641,0.0072505,0.0099807,-9.982,-0.632371,-0.00940655,0.0141615,-5.09167,0.0867491,9.87444,
1976,1,20.954,-0.0104088,0.00687725,0.000888376,0.000807137,-0.0393311,-9.15802,-0.502747,-0.0134746,0.00740736,-5.09167,0.0867491,9.87444,
1977,0,20.964,-0.0114667,0.00675895,0.000994617,0.000935604,-0.0695139,-10.3396,0.339811,-0.00768002,0.00749264,-5.08888,0.0868426,9.87452,
1978,0,20.975,-0.00569115,0.00668075,0.000984994,-0.000495955,0.0119568,-9.74305,0.650155,-0.00526046,0.00184911,-5.09041,0.0869393,9.87456,
1979,0,20.985,-0.00112482,0.00661739,0.00098911,0.00211294,0.0539839,-9.26944,0.222865,-0.00503464,0.000380104,-5.09041,0.0869393,9.87456,
1980,0,20.995,-0.00242063,0.00656934,0.000985402,0.00454194,0.0616523,-10.5715,-0.414525,-0.00369304,-0.00772411,-5.09117,0.087031,9.87459,
1981,0,21.006,-0.00833592,0.00653254,0.000881845,-0.00618384,-0.00773536,-9.56919,-0.615544,-0.00408634,-0.0118239,-5.09117,0.087031,9.87459,
1982,0,21.015,-0.0119663,0.00647219,0.000803781,-0.00208172,-0.0578353,-9.26459,-0.183716,-0.00808462,-0.00402555,-5.08763,0.0871015,9.87468,
1983,0,21.026,-0.0102502,0.0064081,0.000783997,-0.00111655,-0.0600722,-10.6329,0.458576,-0.00591224,0.00139741,-5.08763,0.0871015,9.87468,
1984,0,21.036,-0.00424783,0.00633388,0.000815483,-0.00196116,0.0198621,-9.46249,0.589191,-0.00955634,0.0112604,-5.08729,0.0871505,9.87469,
1985,0,21.047,-0.000728591,0.00624925,0.00088899,-0.000557214,0.0576521,-9.4927,0.0903809,-0.00844091,0.00389107,-5.08954,0.0871756,9.87474,
1986,1,21.062,-0.00234965,0.00616959,0.000921249,0.00504512,0.0620487,-10.6098,-0.424535,-0.0084641,0.00425686,-5.08769,0.0871712,9.87477,
1987,0,21.072,-0.0108238,0.00602606,0.00100961,0.00430083,-0.0395485,-9.25359,-0.417661,-0.00587058,0.000206763,-5.08769,0.0871712,9.87477,
1988,0,21.083,-0.0116764,0.005924,0.00102827,0.000606889,-0.0600827,-10.1009,0.200573,-0.0108333,0.000254094,-5.08491,0.08715,9.87484,
1989,0,21.092,-0.00667833,0.00581369,0.00104086,0.00238895,-0.0234826,-10.0332,0.654276,-0.00951881,0.00172328,-5.08491,0.08715,9.87484,
1990,0,21.104,-0.00105957,0.00568529,0.00100543,0.00138564,0.0520517,-9.30249,0.282398,-0.0120285,0.00428418,-5.08693,0.0871081,9.87488,
1991,0,21.114,-0.00171247,0.00557135,0.000978765,0.0023425,0.061323,-10.4766,-0.351549,-0.0122698,-0.00227055,-5.08693,0.0871081,9.87488,
1992,0,21.124,-0.00734473,0.00547817,0.000995102,-0.00414382,0.00675543,-9.997,-0.621318,-0.00663204,0.0024006,-5.08721,0.0870468,9.8749,
1993,0,21.135,-0.0114315,0.00537733,0.000998375,-0.000624251,-0.0558844,-9.40575,-0.167331,-0.0110876,0.00476211,-5.08381,0.0869757,9.87501,
1994,0,21.145,-0.00953684,0.00528937,0.000989466,-0.00164144,-0.0565857,-10.7351,0.476765,-0.00881245,0.00204804,-5.08381,0.0869757,9.87501,
1995,0,21.155,-0.00347541,0.00518536,0.00104133,-0.000221196,0.00573203,-9.73009,0.593761,-0.0127981,0.00273003,-5.08446,0.086894,9.87505,
1996,1,21.166,-0.00103885,0.00513296,0.001056,-0.00301137,0.0526351,-9.3312,0.38715,-0.0125779,0.003105,-5.08446,0.086894,9.87505,
1997,0,21.177,-0.00269327,0.00496991,0.0011103,-0.0047801,0.0587054,-10.7733,-0.540418,-0.00974061,0.00838618,-5.08636,0.0867997,9.87513,
1998,0,21.187,-0.00871204,0.00484327,0.00119348,0.00194007,-0.025726,-9.53242,-0.538277,-0.0158385,0.00816461,-5.08366,0.0866776,9.87522,
1999,0,21.197,-0.0111996,0.0047342,0.00127512,-0.00025932,-0.0648722,-9.57311,0.0305672,-0.0114648,0.00797605,-5.08366,0.0866776,9.87522,
2000,0,21.208,-0.00757074,0.00461584,0.00123722,0.000734929,-0.0514159,-10.6585,0.587916,-0.0129369,-0.0132349,-5.08213,0.086538,9.87528,
2001,0,21.217,-0.00167391,0.00451619,0.00111889,-0.000546257,0.0325487,-9.47224,0.484372,-0.00798861,-0.00442456,-5.08213,0.086538,9.87528,
2002,0,21.228,-0.0001289,0.00442071,0.00106919,-0.000165376,0.0638803,-9.83541,-0.131217,-0.00894003,-0.00431003,-5.08468,0.0863969,9.87537,
2003,0,21.239,-0.0045686,0.00432116,0.00103344,0.00502416,0.02665,-10.4186,-0.619036,-0.0113843,-0.00496434,-5.0836,0.0862461,9.87544,
2004,0,21.248,-0.0100519,0.00424537,0.00105005,0.000259107,-0.0410682,-9.35518,-0.389025,-0.0040485,-0.00547257,-5.0836,0.0862461,9.87544,
2005,0,21.259,-0.0105317,0.00416565,0.001079,0.0014849,-0.0658681,-10.0625,0.240432,-0.00665687,0.00376855,-5.08073,0.0860855,9.87556,
2006,1,21.27,-0.00524454,0.00409684,0.00119787,0.000242353,-0.0124419,-10.1454,0.664773,-0.00493773,0.0135376,-5.08073,0.0860855,9.87556,
2007,0,21.281,-4.58965e-05,0.00401316,0.00127402,0.000939309,0.0513175,-9.25594,0.315367,-0.00925129,0.00699594,-5.08248,0.0859356,9.87562,
2008,0,21.291,-0.000356464,0.00393325,0.00134331,0.00141864,0.0628749,-10.3331,-0.319345,-0.00935995,0.00693489,-5.08367,0.0857594,9.87569,
2009,0,21.301,-0.00587461,0.00385913,0.00131794,-0.00376977,0.0118343,-10.0013,-0.630935,-0.00573573,-0.00662158,-5.08367,0.0857594,9.87569,
2010,0,21.311,-0.0102399,0.00374918,0.00131205,-0.00148069,-0.0544671,-9.33295,-0.205053,-0.0130928,-5.3186e-05,-5.08049,0.0855604,9.8758,
2011,0,21.322,-0.00875125,0.00363752,0.00130809,-0.00183999,-0.0589913,-10.6214,0.437313,-0.0112672,-0.00732184,-5.08049,0.0855604,9.8758,
2012,0,21.332,-0.00280568,0.00352307,0.00119767,-0.000620153,0.00351542,-9.81389,0.602627,-0.0130016,-0.0114173,-5.08045,0.0853451,9.87584,
2013,0,21.342,0.000932974,0.00342812,0.00119074,-0.000984828,0.0582214,-9.41193,0.117632,-0.0091797,-0.0053413,-5.0829,0.0851267,9.87593,
2014,0,21.352,-0.00144906,0.00333619,0.00116703,-0.00327917,0.0635075,-10.8454,-0.521623,-0.0069342,0.00114574,-5.0829,0.0851267,9.87593,
2015,0,21.364,-0.00757001,0.00323903,0.00121212,0.00152365,-0.0224222,-9.58983,-0.569485,-0.0123865,0.00906997,-5.08068,0.0848987,9.87601,
2016,1,21.375,-0.0104401,0.00316651,0.00120592,-0.00057023,-0.0634352,-9.6577,0.0507816,-0.00706161,-0.00378603,-5.08068,0.0848987,9.87601,
2017,0,21.384,-0.00660213,0.00309702,0.00125567,0.00318706,-0.0450675,-10.1566,0.608997,-0.00690202,0.00807566,-5.07879,0.0846699,9.87608,
2018,0,21.394,-0.000629329,0.00304093,0.00133434,-0.00299937,0.0485582,-9.09216,0.477732,-0.00536047,0.00766367,-5.08143,0.0844453,9.87615,
2019,0,21.404,0.000888408,0.00298167,0.00139521,-0.000623795,0.0627609,-9.86765,-0.134446,-0.00558773,0.00748212,-5.08143,0.0844453,9.87615,
2020,0,21.415,-0.00351752,0.00291817,0.00141432,0.0075034,0.0195839,-10.0388,-0.608179,-0.0049521,-0.000351922,-5.08114,0.0842127,9.87619,
2021,0,21.425,-0.00886339,0.00285521,0.0013758,-0.0032427,-0.0502489,-9.15427,-0.369248,-0.00581097,-0.00728921,-5.08114,0.0842127,9.87619,
2022,0,21.434,-0.00916826,0.00276225,0.00137632,0.00141715,-0.0676517,-10.146,0.260473,-0.00809879,0.000123354,-5.07819,0.0839569,9.8763,
2023,0,21.445,-0.00382909,0.00267141,0.00133555,-0.00328214,0.00557879,-9.80346,0.648276,-0.00781887,-0.00551422,-5.07982,0.0836914,9.87636,
2024,0,21.455,0.00119459,0.00257504,0.00128721,0.00296185,0.0512806,-9.15973,0.292638,-0.00900529,-0.00439392,-5.07982,0.0836914,9.87636,
2025,0,21.466,0.000656456,0.00248949,0.00127315,0.00367498,0.063845,-10.3851,-0.342808,-0.00801352,0.00477467,-5.08137,0.0834344,9.87643,
2026,1,21.475,-0.00128017,0.00245695,0.00127587,-0.00698872,0.0495821,-10.7147,-0.559339,-0.013358,0.000912767,-5.08137,0.0834344,9.87643,
2027,0,21.486,-0.00907887,0.00231692,0.00139222,-0.00223797,-0.0528994,-9.29572,-0.253154,-0.012,0.00752648,-5.07866,0.0831639,9.87652,
2028,0,21.496,-0.00807467,0.00222569,0.00145837,-0.00148705,-0.0614387,-10.5032,0.391474,-0.00843012,-0.00171252,-5.07785,0.0828747,9.87658,
2029,0,21.505,-0.00228173,0.00213197,0.00149135,-0.00159881,0.000850053,-9.90207,0.610487,-0.0120768,0.000122083,-5.07785,0.0828747,9.87658,
2030,0,21.517,0.00183588,0.00205087,0.00150796,-0.00156504,0.0597599,-9.49381,0.0928024,-0.0071009,-0.000175384,-5.08061,0.0825856,9.87667,
2031,0,21.527,-0.000761729,0.00198877,0.00147494,-0.00666662,0.0436956,-10.2981,-0.52266,-0.00733106,-0.0158856,-5.08061,0.0825856,9.87667,
2032,0,21.539,-0.00722693,0.00190345,0.00136758,0.00641496,-0.0270559,-9.34678,-0.501991,-0.00507759,-0.0119356,-5.07927,0.0822945,9.87673,
2033,0,21.548,-0.00921093,0.00182346,0.0012981,-0.000532882,-0.0618357,-9.77246,0.0835535,-0.00884542,-0.00378569,-5.07692,0.0819941,9.87683,
2034,0,21.559,-0.00511886,0.00173544,0.00128832,0.00465121,-0.0444631,-10.2876,0.624269,-0.0067987,0.00084459,-5.07692,0.0819941,9.87683,
2035,0,21.57,0.00101335,0.00163323,0.0012625,-0.0021519,0.0547593,-9.10066,0.374272,-0.0120956,-0.00458904,-5.07931,0.0816854,9.87691,
2036,1,21.58,0.00142078,0.00153616,0.00128246,-0.00111077,0.0631525,-10.1555,-0.249618,-0.0119605,0.00302318,-5.07931,0.0816854,9.87691,
2037,0,21.591,-0.00372483,0.0014442,0.00134417,0.000694189,0.00794713,-9.62576,-0.623201,-0.00437935,0.00641867,-5.07998,0.0813867,9.87697,
2038,0,21.601,-0.00848053,0.00134611,0.00144617,-0.00316462,-0.0562035,-9.19528,-0.262634,-0.0111918,0.0135376,-5.07694,0.0810606,9.87708,
2039,0,21.611,-0.00760969,0.00126186,0.001559,-0.000404085,-0.0659042,-10.4251,0.382042,-0.00634083,0.0126244,-5.07694,0.0810606,9.87708,
2040,0,21.622,-0.00174768,0.00119105,0.00161289,-0.00372337,0.0159719,-9.39182,0.621915,-0.00942177,0.00429419,-5.07757,0.0807573,9.87713,
2041,0,21.632,0.00257163,0.00115022,0.00163501,0.00144166,0.0536698,-9.27917,0.191588,-0.00126537,0.00290019,-5.07757,0.0807573,9.87713,
2042,0,21.643,0.000413019,0.00113235,0.00166072,-0.00461517,0.0567886,-10.621,-0.50253,-0.00118831,-0.00669777,-5.08011,0.0804591,9.87722,
2043,0,21.653,-0.00559696,0.0010737,0.00155348,0.00277648,-0.0250186,-9.39611,-0.552093,-0.0100624,-0.00659286,-5.07789,0.0801609,9.87728,
2044,0,21.663,-0.00842879,0.0010006,0.00151591,0.000218245,-0.0630145,-9.52401,-0.0107146,-0.00829811,0.000213563,-5.07789,0.0801609,9.87728,
2045,1,21.678,-0.0051255,0.000904923,0.00149533,0.00200556,-0.0492934,-10.5087,0.563071,-0.011497,-0.0060691,-5.07651,0.0798297,9.87733,
2046,0,21.689,0.0025522,0.000779679,0.0013972,0.00326105,0.0504866,-9.31544,0.226988,-0.00656125,-0.00448117,-5.07921,0.0795186,9.87739,
2047,0,21.7,0.00129277,0.000699462,0.00142755,0.00433867,0.0643716,-10.5794,-0.415826,-0.00505633,0.00329933,-5.07921,0.0795186,9.87739,
2048,0,21.71,-0.00462469,0.000614162,0.00149147,-0.00646912,-0.0150874,-9.62299,-0.610227,-0.013363,0.006341,-5.07895,0.079185,9.87743,
2049,0,21.72,-0.00845112,0.000528306,0.00155559,0.00196859,-0.0575377,-9.36729,-0.130258,-0.00884332,0.00638853,-5.07609,0.078842,9.87752,
2050,0,21.731,-0.0061977,0.00044879,0.00159793,-0.00306538,-0.0495234,-10.6631,0.495125,-0.010589,-0.000647964,-5.07609,0.078842,9.87752,
2051,0,21.741,-4.36227e-05,0.000376623,0.00162115,0.00623779,0.00766491,-9.44171,0.586135,-0.0048755,0.00632632,-5.0779,0.078512,9.87756,
2052,0,21.751,0.00307232,0.00031166,0.00165394,0.000406522,0.0646697,-9.56584,-0.0255617,-0.0058994,-0.000667783,-5.0779,0.078512,9.87756,
2053,0,21.762,-0.000527558,0.000253362,0.00161996,0.000290935,0.0393008,-10.6492,-0.584033,-0.00958485,-0.00648367,-5.07954,0.0781856,9.87761,
2054,0,21.772,-0.00631019,0.000206526,0.00153791,0.00319422,-0.0283361,-9.45457,-0.465873,-0.0011955,-0.00429163,-5.0767,0.0778572,9.87768,
2055,1,21.783,-0.00737887,0.000192225,0.00152177,-0.00380071,-0.0561065,-9.17275,-0.297314,-0.00724448,-0.00522655,-5.0767,0.0778572,9.87768,
2056,0,21.793,-0.00434601,9.72992e-05,0.0014647,0.00408776,-0.043931,-10.1079,0.589467,-0.0068429,0.00221068,-5.07646,0.0775718,9.8777,
2057,0,21.803,0.00175682,4.66929e-05,0.00143574,-0.00311114,0.0439027,-9.10383,0.506957,-0.00368691,0.00151545,-5.07646,0.0775718,9.8777,
2058,0,21.813,0.00365004,-1.55601e-05,0.00139512,0.000148849,0.06197,-9.81737,-0.0957222,-0.00552486,-0.00402639,-5.07944,0.0772464,9.87777,
2059,0,21.823,-0.000586427,-7.48421e-05,0.00138007,0.00741201,0.0225305,-9.89684,-0.615035,-0.00398549,0.000476267,-5.07826,0.0769185,9.8778,
2060,0,21.835,-0.00673596,-0.000106992,0.00142887,-0.00420045,-0.0507362,-9.17877,-0.373893,-0.00279817,0.00183647,-5.07826,0.0769185,9.8778,
2061,0,21.845,-0.00704702,-0.000134394,0.00145306,0.00162831,-0.0658467,-10.2029,0.260473,-0.000209556,0.00277318,-5.07594,0.0766031,9.87785,
2062,0,21.855,-0.00176091,-0.000148224,0.00150933,-0.00660516,0.00233568,-9.94093,0.633897,-0.00320884,0.00618042,-5.07594,0.0766031,9.87785,
2063,0,21.865,0.00322474,-0.000172717,0.00157775,0.00423529,0.0469256,-9.25617,0.289032,-0.00105028,0.00611293,-5.07842,0.0763009,9.87788,
2064,0,21.875,0.00263351,-0.000192599,0.00169209,0.00399754,0.0640417,-10.4241,-0.350654,-0.000612819,0.0122903,-5.07921,0.0759987,9.87789,
2065,1,21.886,0.000112636,-0.00021477,0.00171466,0.00295603,0.0350575,-10.4112,-0.579198,-0.00688105,0.00447845,-5.07921,0.0759987,9.87789,
2066,0,21.897,-0.00726196,-0.000301128,0.00174185,0.00173547,-0.0541582,-9.33743,-0.18699,-0.00894071,0.00295702,-5.07637,0.0756945,9.87795,
2067,0,21.906,-0.00557411,-0.000389646,0.00174787,-0.00386401,-0.053995,-10.6604,0.450151,-0.0125071,0.00271038,-5.07637,0.0756945,9.87795,
2068,0,21.917,0.000510721,-0.0004908,0.00162152,0.00694812,0.000943603,-9.55671,0.611454,-0.00795914,-0.012911,-5.07708,0.0753512,9.87796,
2069,0,21.927,0.00418379,-0.000559276,0.00149018,-0.00212062,0.0621357,-9.40131,0.106049,-0.00703378,-0.0120075,-5.07708,0.0753512,9.87796,
2070,0,21.937,0.00171355,-0.0006218,0.00145348,-0.00600772,0.0512201,-10.6478,-0.512007,-0.00922741,-0.000464881,-5.07968,0.0750211,9.87802,
2071,0,21.948,-0.0043148,-0.000682081,0.00140559,0.00662485,-0.0189227,-9.43003,-0.549372,-0.00345534,-0.00615386,-5.0777,0.0747162,9.87804,
2072,0,21.959,-0.00704546,-0.000729867,0.00138655,-0.000440622,-0.0633949,-9.57971,0.00328553,-0.00471321,-0.00503234,-5.0777,0.0747162,9.87804,
2073,0,21.969,-0.00359668,-0.000785848,0.0014038,0.00581479,-0.0527528,-10.4739,0.582252,-0.00416858,0.00760386,-5.07619,0.0743959,9.87807,
