Total Offset X,Total Offset Y,Actual X,Actual Y,L2 error,Roll,Pitch,Yaw,Actual Roll,Actual Pitch,Actual Yaw,Altitude,
37.9386,7.53913,-5.29963,5.71543,43.2767,0.0771728,-0.0786155,1.89928,0.0714127,-0.0725567,-1.75358,8.7,
37.9399,7.5052,-5.29963,5.71543,43.2765,0.0722115,-0.0853409,1.89829,0.0702527,-0.0801835,-1.75419,8.7,
37.9047,7.48074,-5.2811,5.74055,43.2209,0.0792186,-0.0804062,1.89781,0.0693727,-0.0829592,-1.75277,8.5,
37.8619,7.4851,-5.2811,5.74055,43.1783,0.0788792,-0.0730208,1.89689,0.0676127,-0.0837489,-1.75114,8.5,
37.8516,7.52203,-5.2811,5.74055,43.1695,0.0745599,-0.0700235,1.89408,0.0624427,-0.0840977,-1.75136,8.5,
37.8681,7.60988,-5.2811,5.74055,43.1896,0.0667988,-0.0697393,1.89389,0.0555827,-0.0864286,-1.7498,8.5,
37.8909,7.68781,-5.26257,5.75311,43.1968,0.0688804,-0.0731191,1.89033,0.0485427,-0.092864,-1.74884,8.3,
37.9317,7.7727,-5.26257,5.75311,43.2414,0.0669111,-0.0824034,1.88892,0.0455227,-0.0994286,-1.74893,8.3,
38.0017,7.86913,-5.26257,5.75311,43.316,0.0582721,-0.100556,1.88861,0.0429627,-0.111239,-1.74918,8.3,
38.0515,7.94505,-5.26257,5.75311,43.3695,0.0567031,-0.11356,1.89069,0.0415927,-0.12437,-1.75018,8.3,
38.0745,8.01705,-5.22551,5.76567,43.3585,0.0548827,-0.124419,1.89061,0.0397427,-0.1356,-1.7512,8.2,
38.0661,8.07609,-5.22551,5.76567,43.3533,0.0558516,-0.129113,1.89259,0.0380127,-0.144516,-1.75102,8.2,
38.0677,8.1064,-5.22551,5.76567,43.3564,0.0616962,-0.136917,1.89128,0.0372727,-0.155279,-1.75241,8.2,
38.0705,8.11865,-5.22551,5.76567,43.3599,0.0659917,-0.147405,1.89183,0.0394827,-0.169825,-1.75298,8.2,
38.061,8.15203,-5.15139,5.74055,43.2796,0.0609319,-0.153761,1.89274,0.0379227,-0.181399,-1.75231,8,
38.0679,8.20942,-5.15139,5.74055,43.2897,0.0571248,-0.160045,1.8913,0.0345327,-0.188719,-1.75324,8,
38.0635,8.27356,-5.15139,5.74055,43.2891,0.0571114,-0.160714,1.89203,0.0325227,-0.194798,-1.75339,8,
38.0693,8.34212,-5.15139,5.74055,43.2989,0.05631,-0.161926,1.89073,0.0307927,-0.197491,-1.75117,8,
38.0979,8.38058,-5.05874,5.6903,43.2405,0.0570668,-0.165828,1.88819,0.0295327,-0.200656,-1.75163,7.9,
38.1317,8.41894,-5.05874,5.6903,43.2765,0.0547136,-0.169453,1.88934,0.0301627,-0.204678,-1.75046,7.9,
38.1557,8.4611,-5.05874,5.6903,43.3032,0.0513365,-0.168135,1.88986,0.0304027,-0.205411,-1.7499,7.9,
38.1953,8.49239,-5.05874,5.6903,43.3447,0.0510447,-0.170105,1.8906,0.0281027,-0.207986,-1.7519,7.9,
38.2288,8.53837,-4.94756,5.60237,43.2761,0.049794,-0.169542,1.89261,0.0232527,-0.21405,-1.7543,7.7,
38.2623,8.62757,-4.94756,5.60237,43.3156,0.040824,-0.168769,1.89486,0.0175127,-0.216778,-1.75448,7.7,
38.2947,8.75973,-4.94756,5.60237,43.3574,0.0311506,-0.16142,1.89574,0.0106727,-0.211499,-1.75567,7.7,
38.3536,8.87548,-4.94756,5.60237,43.4247,0.0281765,-0.157314,1.89684,0.00571265,-0.205611,-1.75571,7.7,
