Total Offset X,Total Offset Y,Actual X,Actual Y,L2 error,Roll,Pitch,Yaw,Actual Roll,Actual Pitch,Actual Yaw,
-2.24733,-0.452526,-0.902033,-0.765835,1.3813,0.0964574,-0.0903129,0,0.101721,-0.0989669,-0.00774121,
-2.36494,-0.768005,-1.12656,-0.98405,1.25709,0.0806676,-0.082766,0,0.0971632,-0.102393,-0.00823439,
-2.52031,-1.12843,-1.34101,-1.18949,1.18088,0.0707499,-0.0751275,0,0.106311,-0.105021,-0.00853555,
-2.62691,-1.3943,-1.54507,-1.38597,1.08187,0.0689343,-0.0667284,0,0.112932,-0.107691,-0.00887319,
-2.72212,-1.72343,-1.73107,-1.56774,1.0032,0.0643247,-0.0584672,0,0.109202,-0.109876,-0.00894837,
-2.76391,-1.95383,-1.90878,-1.74019,0.881415,0.0464178,-0.0501209,0,0.107889,-0.112447,-0.00918639,
-2.85438,-2.1932,-2.07732,-1.89964,0.830662,0.0371939,-0.0417095,0,0.117128,-0.114749,-0.00957905,
-2.974,-2.43971,-2.23383,-2.04779,0.837526,0.0413155,-0.0339689,0,0.126743,-0.117819,-0.0099655,
-3.00576,-2.68764,-2.374,-2.18412,0.807866,0.0305839,-0.0255898,0,0.124608,-0.120264,-0.0102948,
-2.99852,-2.91231,-2.5031,-2.308,0.781431,0.00793453,-0.0160884,0,0.119331,-0.121471,-0.0104143,
-3.03938,-3.12879,-2.62345,-2.41941,0.822324,0.00053225,-0.00463083,0,0.124728,-0.121779,-0.0103948,
-3.09497,-3.31672,-2.72814,-2.51766,0.879238,0.0059218,-0.000570051,0,0.131987,-0.121986,-0.0103675,
-3.11177,-3.43018,-2.81572,-2.6027,0.878848,0.00347297,0.00021234,0,0.123914,-0.120405,-0.00999195,
-3.11707,-3.49778,-2.8956,-2.67704,0.850095,-0.00708522,-0.000101971,0,0.113356,-0.115075,-0.00924264,
-3.16594,-3.52324,-2.96429,-2.7376,0.811108,-0.000889335,0.000909197,0,0.116165,-0.107583,-0.00794955,
-3.18026,-3.52712,-3.02032,-2.78869,0.755549,0.00780401,0.00145967,0,0.108397,-0.0986218,-0.00691357,
-3.10135,-3.49998,-3.06211,-2.82865,0.672478,0.000624463,0.00240333,0,0.0919418,-0.0886694,-0.00582866,
-3.00897,-3.44722,-3.09694,-2.86002,0.593751,-0.0122554,0.00243934,0,0.0796236,-0.0788716,-0.00461206,
-2.97819,-3.39204,-3.1259,-2.88318,0.52987,-0.00764064,0.00441398,0,0.0738571,-0.0684354,-0.00362433,
-2.93461,-3.32671,-3.14519,-2.89952,0.476271,0.00168937,0.00415875,0,0.070098,-0.0590454,-0.0027852,
-2.83801,-3.25704,-3.156,-2.91037,0.470428,-0.000817314,0.00263922,0,0.0533111,-0.0504215,-0.00221162,
-2.73023,-3.17167,-3.16247,-2.91632,0.50203,-0.0110776,0.00139032,0,0.0419997,-0.0418359,-0.00134008,
-2.68781,-3.09616,-3.16793,-2.91836,0.511981,-0.00886805,0.00128941,0,0.0373039,-0.0334881,-0.000733565,
-2.66499,-3.01891,-3.16821,-2.91729,0.513379,0.00387934,0.000888562,0,0.0366433,-0.0263691,-0.00037647,
-2.5883,-2.9536,-3.16224,-2.91377,0.575318,0.00455127,0.00149833,0,0.0256799,-0.0197882,1.17393e-05,
-2.47703,-2.8793,-3.15552,-2.90867,0.679127,-0.00787836,0.00113371,0,0.0130571,-0.0142552,0.000266171,
-2.42935,-2.80628,-3.15027,-2.90224,0.727282,-0.0075247,-0.000205523,0,0.0120046,-0.00936869,0.00045434,
-2.40858,-2.7489,-3.14293,-2.89519,0.748781,0.00248582,0.000378709,0,0.0135365,-0.0051544,0.000659948,
-2.35675,-2.70395,-3.13175,-2.8878,0.79651,0.0064682,0.000739422,0,0.00846165,-0.00166158,0.000938002,
-2.27413,-2.65988,-3.12054,-2.88041,0.874664,-0.004611,0.000279939,0,-0.00302431,0.0010182,0.00111049,
-2.23394,-2.62412,-3.11288,-2.87335,0.913591,-0.00855909,0.00046717,0,-0.00439666,0.00321051,0.00131388,
-2.24281,-2.60276,-3.10562,-2.86695,0.902355,0.00118918,0.000550752,0,0.0015666,0.00458018,0.00152423,
-2.23192,-2.57254,-3.09485,-2.86097,0.909856,0.00819981,-0.000510259,0,-0.00340786,0.00562221,0.00161124,
-2.17267,-2.5541,-3.08503,-2.85581,0.960955,-0.00251661,0.00035036,0,-0.00951936,0.0059988,0.000203522,
-2.15331,-2.56508,-3.07927,-2.85683,0.970837,-0.00696111,-0.0116178,0,-0.0107252,-0.0141817,0.0017547,
-2.17568,-2.62381,-3.07386,-2.86557,0.930149,0.00047439,-0.0465895,0,-0.00441487,-0.0617574,0.0022204,
-2.16106,-2.73778,-3.0659,-2.87167,0.914689,0.00588249,-0.0867939,0,-0.00426983,-0.116837,0.00401051,
-2.12063,-2.88326,-3.05882,-2.85951,0.93849,-0.00063983,-0.103174,0,-0.0126101,-0.149158,0.00315557,
-2.09117,-3.03325,-3.05549,-2.82756,0.986009,-0.00902525,-0.103163,0,-0.0163228,-0.164625,0.00316952,
-2.08308,-3.16618,-3.05344,-2.77725,1.0454,-0.00415256,-0.0949106,0,-0.0108109,-0.171775,0.00323166,
-2.09974,-3.28864,-3.05082,-2.70824,1.11419,0.00597948,-0.0825838,0,-0.011079,-0.174884,0.00338375,
-2.10642,-3.38436,-3.04921,-2.6233,1.21163,0.00335174,-0.0679738,0,-0.0115963,-0.17638,0.00339656,
-2.14245,-3.4557,-3.05208,-2.51913,1.30559,-0.00154117,-0.052877,0,-0.0112428,-0.176935,0.00347618,
-2.22357,-3.50043,-3.05554,-2.40001,1.37953,0.0046309,-0.0374067,0,-0.00220329,-0.177084,0.00335316,
-2.27331,-3.53576,-3.0556,-2.26114,1.49554,0.0127798,-0.0219385,0,0.00167386,-0.177003,0.00348303,
-2.25217,-3.55849,-3.05558,-2.10316,1.66236,0.00361343,-0.00709647,0,-0.00483829,-0.176864,0.00344101,
-2.23604,-3.53637,-3.05853,-1.92741,1.807,-0.0073434,0.00146587,0,-0.00403296,-0.176667,0.00324538,
-2.27054,-3.43767,-3.06208,-1.73196,1.88042,-0.00485697,0.00130388,0,5.57407e-05,-0.176385,0.00342428,
-2.3382,-3.25911,-3.06348,-1.51802,1.88612,0.00776029,0.0113319,0,0.00609352,-0.160201,0.00331708,
-2.3287,-3.02035,-3.06226,-1.28315,1.88573,0.00466503,0.039548,0,0.00206982,-0.118155,0.0035472,
-2.30178,-2.71718,-3.06264,-1.02903,1.85169,-0.00592148,0.0740606,0,-0.00291687,-0.0707486,0.00342102,
-2.31785,-2.33886,-3.06541,-0.771564,1.73645,-0.00858861,0.103822,0,0.00359275,-0.0268875,0.00346386,
-2.35804,-1.97628,-3.06679,-0.513875,1.6251,0.000467315,0.126068,0,0.00793681,0.011903,0.00363836,
-2.36115,-1.60816,-3.06441,-0.259461,1.52104,0.00503337,0.140735,0,0.00664673,0.041581,0.00362173,
-2.35194,-1.21625,-3.06269,-0.0156618,1.3952,-8.10218e-05,0.150155,0,-0.000114444,0.066008,0.00363244,
-2.36682,-0.828921,-3.06443,0.225459,1.26427,-0.00542013,0.154894,0,-0.0025907,0.0856419,0.00377223,
-2.39375,-0.444878,-3.06467,0.461848,1.12796,0.000847457,0.156693,0,0.00533223,0.102215,0.00383819,
-2.38859,-0.0630219,-3.06163,0.684831,1.00612,0.00631471,0.155789,0,0.00648345,0.116405,0.00381924,
-2.35373,0.304191,-3.05868,0.891564,0.917583,-0.00140721,0.153422,0,-0.00224035,0.128997,0.00370573,
-2.34551,0.674731,-3.05968,1.08732,0.824783,-0.00803301,0.149657,0,-0.00297628,0.140452,0.00368319,
-2.37036,1.00614,-3.05987,1.26901,0.737919,-0.00026165,0.14509,0,0.00590453,0.150863,0.00371785,
-2.3569,1.32176,-3.05604,1.43486,0.708232,0.00390854,0.136968,0,0.00503404,0.158125,0.00362369,
-2.32156,1.65411,-3.05305,1.58385,0.734861,-0.00396991,0.124433,0,-0.00248578,0.161611,0.00365921,
-2.30774,1.96545,-3.05382,1.71421,0.787251,-0.0106695,0.107564,0,-0.00347976,0.160564,0.00378221,
-2.33583,2.25382,-3.05343,1.82905,0.833898,-0.00120703,0.0873153,0,0.00488354,0.156431,0.00340762,
-2.33093,2.52226,-3.04913,1.92641,0.933192,0.00394591,0.0637208,0,0.00548278,0.149128,0.00338382,
-2.29653,2.77122,-3.04645,2.00864,1.06954,-0.00452339,0.0386194,0,-0.00362713,0.140174,0.00327534,
-2.30826,2.98701,-3.04756,2.07668,1.17272,-0.0083727,0.0122157,0,0.000172797,0.129995,0.00327404,
-2.35243,3.1359,-3.04603,2.13271,1.21962,0.00199833,-0.00182984,0,0.00408576,0.117518,0.00326673,
-2.35442,3.1765,-3.04164,2.17651,1.21336,0.0077706,-0.00263691,0,0.0042411,0.105188,0.00303638,
-2.31651,3.14898,-3.03865,2.20985,1.18468,-0.00173543,-0.00271301,0,-0.00450528,0.0928821,0.00311438,
-2.3037,3.08495,-3.03894,2.23335,1.12507,-0.00888725,-0.00240341,0,-0.00523559,0.080689,0.00325257,
-2.33997,3.0085,-3.03909,2.24884,1.0324,0.00145201,-0.0020671,0,0.00252351,0.0690272,0.00311062,
-2.34776,2.92364,-3.03605,2.25738,0.957933,0.00820287,-0.00242982,0,0.00258947,0.0578207,0.00313428,
-2.28006,2.83275,-3.03286,2.2605,0.945613,-0.00653213,-0.00151978,0,-0.00715722,0.0481502,0.00290995,
-2.27022,2.71531,-3.03291,2.25896,0.888791,-0.00935668,-0.000930643,0,-0.00426112,0.038029,0.0029891,
-2.30876,2.62761,-3.03426,2.25395,0.81607,-0.00040981,-0.0015107,0,0.000915726,0.028828,0.00291798,
-2.32759,2.53895,-3.03313,2.24627,0.763842,0.00826109,-0.000651942,0,0.00348215,0.0208848,0.00297378,
-2.27746,2.42787,-3.03004,2.237,0.776406,-0.0051019,-0.000805512,0,-0.00732028,0.0146894,0.00291828,
-2.30045,2.35165,-3.03018,2.22654,0.740377,-0.00628879,-0.00108552,0,-0.00286109,0.00872799,0.00282995,
-2.36266,2.28568,-3.03213,2.21729,0.67295,0.00394772,0.000192346,0,0.00305081,0.00389949,0.00293409,
-2.37824,2.23069,-3.03244,2.20457,0.654722,0.00895831,0.000277464,0,0.00326904,-0.000371839,0.00275765,
-2.34562,2.18316,-3.03007,2.1939,0.684539,0.00217442,-0.000533943,0,-0.00388022,-0.00353589,0.00277263,
-2.30703,2.14003,-3.03086,2.18382,0.725149,-0.00958949,0.000435969,0,-0.00686543,-0.00618683,0.00285856,
-2.37918,2.11766,-3.03401,2.1746,0.657303,0.00382339,-0.000826537,0,0.00330482,-0.00782966,0.00279529,
-2.40905,2.0909,-3.03402,2.1661,0.629481,0.00983586,-0.000159991,0,0.002521,-0.00914406,0.00273454,
-2.33721,2.06919,-3.03231,2.15875,0.70085,-0.00241513,-5.63407e-05,0,-0.00602546,-0.00964905,0.00254116,
-2.31963,2.05636,-3.03384,2.15239,0.720642,-0.00719786,-0.000350368,0,-0.00587374,-0.0100408,0.00275048,
-2.37704,2.04058,-3.03764,2.14713,0.669136,0.00104364,0.000666749,0,0.00277354,-0.010111,0.00245722,
-2.39702,2.03632,-3.03852,2.14291,0.6503,0.00848838,-1.62391e-05,0,0.00397962,-0.00986738,0.00251706,
-2.36895,2.03628,-3.03717,2.13986,0.676204,0.00562735,0.000474241,0,-3.6232e-05,-0.00905461,0.00260017,
-2.33239,2.04002,-3.03853,2.13772,0.712867,-0.00554736,0.000338072,0,-0.0060512,-0.00832562,0.00245633,
-2.34839,2.0437,-3.04211,2.1365,0.699902,-0.00397863,0.000423688,0,0.000868845,-0.00732769,0.00252946,
-2.37875,2.04853,-3.04411,2.13588,0.67107,0.0036831,0.000203945,0,0.00488457,-0.0065127,0.00244089,
-2.36051,2.05439,-3.04277,2.13598,0.687126,0.0053756,0.000522189,0,0.000245317,-0.00547639,0.00241663,
-2.29891,2.06362,-3.04431,2.1366,0.748962,-0.00921542,0.000407864,0,-0.00608815,-0.00456114,0.00241355,
-2.33849,2.07322,-3.0488,2.13766,0.713228,-0.00405343,-0.000778358,0,0.000725197,-0.00352629,0.00233587,
-2.4087,2.07636,-3.05043,2.13909,0.644793,0.00838302,-6.92709e-05,0,0.00561007,-0.00258732,0.00227593,
-2.39731,2.08136,-3.04949,2.14073,0.654874,0.00885753,-8.96064e-05,0,0.00471845,-0.0016309,0.00232453,
-2.35365,2.08734,-3.05085,2.14258,0.699383,-0.000819281,-0.000356478,0,-0.00279998,-0.000819272,0.00232391,
-2.32606,2.08584,-3.05489,2.14446,0.731183,-0.00917989,0.00174115,0,-0.000401023,-0.000203437,0.00221518,
-2.35937,2.09067,-3.05808,2.14626,0.70092,0.000912725,0.00044586,0,0.00460833,0.000230484,0.00218459,
-2.37087,2.09767,-3.05834,2.14806,0.689315,0.00815381,-0.000157764,0,0.00497665,0.000653686,0.00218889,
-2.29454,2.11054,-3.058,2.14975,0.764469,-0.00931852,-0.000127042,0,-0.00486011,0.00106794,0.00207783,
-2.30706,2.11654,-3.06082,2.15129,0.754558,-0.00964556,-0.000253284,0,-0.00101435,0.00133651,0.00205297,
-2.38308,2.1216,-3.0646,2.15268,0.682229,0.00233121,-0.000466042,0,0.00571005,0.00149629,0.00202684,
-2.39617,2.12286,-3.06524,2.15388,0.669792,0.00715893,6.49686e-05,0,0.00577065,0.00157891,0.0019457,
-2.38183,2.12676,-3.06453,2.15488,0.683282,0.00560842,0.000429761,0,0.00162942,0.00150066,0.00197223,
-2.30916,2.12327,-3.06522,2.15573,0.756759,-0.0109229,0.00186479,0,-0.00488902,0.00143055,0.00196551,
-2.37584,2.13651,-3.06926,2.15646,0.693706,9.73524e-05,-7.10032e-05,0,0.00309033,0.00142686,0.0019215,
-2.40219,2.13383,-3.07098,2.15706,0.669192,0.00632035,0.000638995,0,0.00550361,0.00144154,0.00191176,
-2.37929,2.13595,-3.07038,2.15748,0.691428,0.00551158,0.000218852,0,0.00290618,0.0013179,0.00187479,
-2.31407,2.14468,-3.07025,2.15773,0.756289,-0.00795685,-0.000477986,0,-0.00502711,0.00111252,0.00203503,
-2.31951,2.13881,-3.07296,2.15784,0.753689,-0.00838661,0.000517039,0,-0.00303869,0.000758002,0.00200423,
-2.36839,2.13432,-3.07608,2.15793,0.708086,0.00161941,0.000350244,0,0.003986,0.000567759,0.00176621,
-2.38987,2.13547,-3.07595,2.15795,0.686447,0.00959647,-0.000446178,0,0.00482019,0.000380685,0.00168191,
-2.35671,2.13449,-3.07487,2.15798,0.718543,0.000235118,0.000308611,0,-0.002552,0.000375404,0.00180783,
-2.33324,2.13394,-3.07918,2.15795,0.746331,-0.00903826,-0.000379863,0,-0.00110002,0.000147643,0.00174166,
-2.38327,2.12924,-3.08029,2.15799,0.697617,0.00266865,0.00033528,0,0.00566168,0.000272074,0.000173812,
-2.53093,2.13509,-3.0864,2.16268,0.55615,0.0192393,0.0101811,0,0.0234046,0.0165674,0.00179388,
-2.862,2.15384,-3.09414,2.17164,0.232825,0.0383998,0.0351987,0,0.0502139,0.0500853,0.00314694,
-3.31653,2.20941,-3.09804,2.1763,0.220988,0.0521944,0.0604448,0,0.0792625,0.085403,0.0058308,
-3.66451,2.28512,-3.0931,2.16804,0.583277,0.0630208,0.0687855,0,0.104122,0.105038,0.00715597,
-3.87856,2.37461,-3.07242,2.14615,0.83789,0.0708796,0.0666746,0,0.118644,0.114195,0.00810391,
-3.93123,2.46147,-3.03648,2.11092,0.960968,0.063379,0.0595366,0,0.115326,0.118065,0.0085174,
-3.89844,2.53609,-2.99105,2.06399,1.02285,0.0465385,0.0502033,0,0.115597,0.119635,0.00871593,
-3.84508,2.60191,-2.93557,2.00451,1.08816,0.0392001,0.0397997,0,0.124755,0.120331,0.00883865,
-3.76474,2.64384,-2.86603,1.93299,1.14586,0.0389185,0.029516,0,0.128267,0.120567,0.00883885,
-3.60305,2.68428,-2.78147,1.84954,1.17123,0.0249097,0.0195032,0,0.122897,0.120746,0.00883497,
-3.39103,2.7162,-2.68665,1.75418,1.19232,0.000735231,0.00914307,0,0.118012,0.120949,0.00901294,
-3.25001,2.7293,-2.58253,1.64681,1.27173,-0.00378001,-0.000801002,0,0.124571,0.121116,0.00887739,
-3.17942,2.67525,-2.46411,1.52623,1.35348,0.00838662,-0.000905655,0,0.127748,0.1212,0.00892097,
-3.0284,2.59131,-2.331,1.39346,1.38608,0.0029538,-0.000654834,0,0.122191,0.121306,0.00905439,
-2.88865,2.49351,-2.18656,1.25001,1.42801,-0.00345185,-0.00110418,0,0.117754,0.121492,0.00884963,
-2.77548,2.36838,-2.03316,1.09453,1.47436,-0.00724509,-0.000651381,0,0.121035,0.121564,0.00883228,
-2.69921,2.227,-1.87081,0.928902,1.53991,0.00329816,-0.000940829,0,0.126873,0.121782,0.00894625,
-2.56732,2.08437,-1.69384,0.751516,1.59357,0.00540662,-0.000971674,0,0.123746,0.121872,0.0090019,
-2.3505,1.92393,-1.5077,0.566377,1.5979,-0.00740816,-0.00112513,0,0.116343,0.122065,0.0089271,
-2.21666,1.76619,-1.31236,0.367859,1.66526,-0.00858264,-0.00115772,0,0.118402,0.122258,0.00894513,
-2.12296,1.59708,-1.10355,0.155622,1.7655,2.07038e-05,-0.00340104,0,0.124871,0.122411,0.0090763,
-1.98811,1.40469,-0.880182,-0.0684172,1.84325,0.00485248,-0.00239737,0,0.124381,0.12236,0.00917328,
-1.78284,1.20552,-0.640181,-0.309026,1.89724,-0.000658316,-0.00182249,0,0.120437,0.1223,0.00865136,
-1.47905,0.981346,-0.386611,-0.565394,1.89363,-0.0130948,-0.00925624,0,0.10013,0.10854,0.00692993,
-0.92491,0.652647,-0.119085,-0.838442,1.6949,-0.0307357,-0.0291184,0,0.0807308,0.0818822,0.00467813,
-0.374189,0.414657,0.156367,-1.11857,1.62243,-0.0434951,-0.0531512,0,0.0494061,0.046825,0.00238703,
0.335092,0.120826,0.442956,-1.40799,1.53262,-0.0605754,-0.0731897,0,0.0165924,0.0130483,0.00143804,
1.19017,-0.31399,0.729253,-1.69695,1.45775,-0.084719,-0.086641,0,-0.0164918,-0.00995943,0.0015907,
1.71608,-0.656362,1.00739,-1.98028,1.50167,-0.101492,-0.0958528,0,-0.0377965,-0.0314441,0.00212063,
2.18711,-1.0345,1.27121,-2.25084,1.52261,-0.100842,-0.100889,0,-0.0448907,-0.0468468,0.00250114,
2.58224,-1.38586,1.53866,-2.52136,1.54221,-0.0950452,-0.103064,0,-0.0587849,-0.0590076,0.00339864,
2.94955,-1.73677,1.80517,-2.7904,1.55555,-0.0995129,-0.1027,0,-0.0743597,-0.0701417,0.00422263,
3.25331,-2.09533,2.05877,-3.0491,1.5286,-0.105629,-0.10032,0,-0.0877159,-0.0787981,0.00504349,
3.5333,-2.5459,2.2633,-3.26026,1.45713,-0.0924496,-0.0967273,0,-0.0823114,-0.0851484,0.00551095,
3.74057,-2.87671,2.53264,-3.53573,1.37601,-0.0823866,-0.091557,0,-0.0903451,-0.0911396,0.00617807,
3.97523,-3.21766,2.7613,-3.76739,1.3326,-0.0874669,-0.0850954,0,-0.104489,-0.0955816,0.00657046,
4.12785,-3.53392,2.97679,-3.98913,1.2378,-0.0866823,-0.0781257,0,-0.106904,-0.0998735,0.00697413,
4.20328,-3.81353,3.17526,-4.19649,1.09703,-0.0695438,-0.0710033,0,-0.101393,-0.103415,0.00733336,
4.30191,-4.11952,3.36662,-4.39353,0.9746,-0.0554538,-0.0628271,0,-0.103815,-0.106352,0.00777822,
4.45718,-4.44705,3.54837,-4.57833,0.918238,-0.0600329,-0.0545027,0,-0.116216,-0.109149,0.00799559,
4.53988,-4.72933,3.71656,-4.75441,0.823698,-0.0566426,-0.0469338,0,-0.112236,-0.111995,0.00834588,
4.55921,-5.01057,3.87512,-4.92121,0.689897,-0.0346658,-0.0392896,0,-0.108957,-0.115136,0.00879095,
4.6391,-5.25322,4.0271,-5.07666,0.636957,-0.0236893,-0.0315737,0,-0.115993,-0.118839,0.00907353,
4.7532,-5.49647,4.16767,-5.2217,0.646791,-0.0291345,-0.0239859,0,-0.127454,-0.122414,0.00959652,
4.76465,-5.73342,4.2905,-5.35251,0.608206,-0.018155,-0.0151312,0,-0.121531,-0.124556,0.00984313,
4.71714,-5.97062,4.40188,-5.47047,0.591221,0.0067426,-0.00389952,0,-0.11819,-0.125449,0.010121,
4.7885,-6.16086,4.5048,-5.5757,0.650311,0.0053,-0.000120021,0,-0.125778,-0.125884,0.010242,
4.89155,-6.265,4.59354,-5.66739,0.667792,-0.00868353,-0.000538935,0,-0.127754,-0.12346,0.00992442,
4.88591,-6.34783,4.6657,-5.74587,0.640973,-0.00296092,0.000674945,0,-0.115378,-0.11798,0.00912658,
4.82596,-6.38556,4.7268,-5.81261,0.581468,0.0101575,0.00125139,0,-0.10236,-0.110685,0.00835444,
4.82469,-6.3872,4.77958,-5.86674,0.522407,0.00957184,0.00168556,0,-0.0963842,-0.101748,0.00735722,
4.84736,-6.36928,4.82243,-5.91115,0.458807,-0.00415279,0.00250798,0,-0.0954686,-0.0930473,0.00656737,
4.79066,-6.33829,4.85284,-5.94615,0.397041,-0.00451578,0.0024901,0,-0.0798072,-0.0835358,0.00590433,
4.6665,-6.29267,4.87523,-5.9724,0.382284,0.0120978,0.00208365,0,-0.0651657,-0.0741198,0.00525882,
4.62452,-6.2415,4.89519,-5.99198,0.368136,0.00937807,0.00396436,0,-0.0619066,-0.0645852,0.00461763,
4.60082,-6.17655,4.90814,-6.00518,0.35187,-0.00121779,0.00327526,0,-0.056797,-0.0551812,0.00408297,
4.52601,-6.10595,4.91281,-6.01316,0.397769,-0.00366014,0.00233873,0,-0.0427779,-0.046929,0.00363971,
4.40048,-6.03044,4.91437,-6.01665,0.514079,0.00902672,0.00126941,0,-0.0292385,-0.0386313,0.00324868,
4.35524,-5.96002,4.91555,-6.01647,0.563146,0.00849989,0.000430903,0,-0.0232947,-0.0307272,0.00328912,
4.33715,-5.88979,4.91464,-6.01341,0.590577,-0.00112224,0.000473654,0,-0.0250682,-0.0240995,0.00313383,
4.2731,-5.832,4.90859,-6.00813,0.659444,-0.00516733,0.00114142,0,-0.0187775,-0.0181736,0.00285973,
4.16151,-5.77465,4.90282,-6.0025,0.775535,0.00690075,0.000692716,0,-0.00465631,-0.0132808,0.00290224,
4.11829,-5.71629,4.89518,-5.99363,0.824905,0.00780512,0.00115697,0,-0.0051201,-0.00883166,0.00287864,
4.11118,-5.65679,4.89017,-5.98511,0.845352,-0.000314405,-4.36998e-05,0,-0.00612718,-0.00474117,0.00290101,
4.08693,-5.61646,4.88191,-5.97615,0.872566,-0.00814272,0.000559854,0,-0.00425187,-0.00162705,0.00282442,
4.01532,-5.57942,4.87247,-5.96729,0.940824,0.000829916,0.000725279,0,0.0062569,0.000881442,0.00287685,
3.96155,-5.54367,4.86659,-5.95882,0.995713,0.00867056,0.00104375,0,0.00569458,0.0026093,0.00293578,
3.99362,-5.5001,4.86339,-5.95069,0.979559,-0.00283235,-0.00137587,0,0.000949229,0.00429752,0.00296214,
3.98297,-5.47598,4.85785,-5.94324,0.991839,-0.00881227,-0.000963003,0,0.00486834,0.00534244,0.00303221,
3.90355,-5.46377,4.85124,-5.93636,1.05899,0.00406253,0.000186396,0,0.0120245,0.00599523,0.00305676,
3.88977,-5.44747,4.84828,-5.93026,1.07323,0.00876174,-0.000699193,0,0.0114898,0.00631967,0.00290807,
3.94397,-5.43882,4.8479,-5.92477,1.02627,-0.00194278,-9.2297e-05,0,0.00194313,0.00647595,0.00285413,
3.96531,-5.43237,4.84565,-5.9201,1.00642,-0.00785693,-0.000161294,0,0.00258501,0.00620074,0.00301976,
3.93333,-5.43187,4.8417,-5.91595,1.0293,-0.00213581,0.000321644,0,0.00900279,0.00599978,0.00304552,
3.91721,-5.43112,4.8414,-5.91251,1.04205,0.00712649,1.91239e-05,0,0.0100542,0.0056335,0.00300709,
3.96046,-5.42861,4.84334,-5.90958,1.00539,0.000474362,-0.00111805,0,0.00151834,0.00514821,0.00300176,
3.97925,-5.43183,4.8435,-5.90722,0.986366,-0.00625893,-5.90246e-05,0,-0.00202883,0.00443089,0.0030132,
3.97429,-5.43283,4.84122,-5.90527,0.987302,-0.0078165,-0.000374389,0,0.000363811,0.00400712,0.00298543,
3.92437,-5.43196,4.84171,-5.90371,1.03153,0.00842112,-0.00202002,0,0.00723668,0.00354615,0.00277894,
3.96137,-5.44078,4.84535,-5.9025,0.997303,0.00389259,-4.24501e-05,0,0.0013689,0.00308023,0.00279504,
3.99045,-5.44453,4.84718,-5.9016,0.971027,-0.0037204,-0.000471169,0,-0.00482173,0.00255361,0.00277845,
3.98808,-5.44993,4.84572,-5.90095,0.969003,-0.00574236,-0.000231307,0,-0.00057015,0.00205717,0.00294985,
3.97591,-5.45578,4.84616,-5.90054,0.977316,0.00302044,4.0929e-05,0,0.00501299,0.00143651,0.00288253,
3.98845,-5.45916,4.84961,-5.90018,0.967517,0.0059969,-0.000135325,0,0.00145563,0.00118518,0.00290206,
