Total Offset X,Total Offset Y,Actual X,Actual Y,L2 error,Roll,Pitch,Yaw,Actual Roll,Actual Pitch,Actual Yaw,Altitude,
5.37325,43.439,4.15094,44.1658,1.42207,-0.049873,-0.045277,0.2659,-0.0444027,-0.0469448,-0.294916,10.9998,
5.39502,43.4701,4.24359,44.4421,1.50685,-0.0485973,-0.0499322,0.266149,-0.0448027,-0.0475963,-0.294786,11.1998,
5.41648,43.5375,4.24359,44.4421,1.4812,-0.046605,-0.0474124,0.265947,-0.0448827,-0.0491264,-0.295166,11.1998,
5.42968,43.5853,4.24359,44.4421,1.46321,-0.0462815,-0.0508174,0.265827,-0.0428327,-0.0487075,-0.295596,11.1998,
5.40516,43.6401,4.24359,44.4421,1.41152,-0.0398907,-0.051644,0.265588,-0.0395927,-0.0499775,-0.295286,11.1998,
5.37743,43.7025,4.31771,44.7185,1.46809,-0.0374348,-0.0543698,0.265546,-0.0363327,-0.0511443,-0.295976,11.3998,
5.34053,43.7917,4.31771,44.7185,1.38026,-0.031974,-0.0528171,0.26543,-0.0328427,-0.0502694,-0.295776,11.3998,
5.30311,43.8572,4.31771,44.7185,1.30875,-0.0297553,-0.0550771,0.265219,-0.0294527,-0.0488425,-0.296066,11.3998,
5.25902,43.9675,4.31771,44.7185,1.20416,-0.0229969,-0.0480844,0.264784,-0.0259327,-0.0460463,-0.296136,11.3998,
5.19891,44.0939,4.39183,44.9948,1.20958,-0.0145577,-0.0414471,0.264292,-0.0208927,-0.0426269,-0.296606,11.4998,
5.15253,44.2201,4.39183,44.9948,1.08573,-0.0118523,-0.0357036,0.263348,-0.0178427,-0.0414718,-0.296536,11.4998,
5.11985,44.3552,4.39183,44.9948,0.969101,-0.00904336,-0.0302686,0.26157,-0.0153427,-0.0373984,-0.297026,11.4998,
5.09927,44.4408,4.39183,44.9948,0.898562,-0.00894854,-0.0292741,0.260661,-0.0126127,-0.032842,-0.296406,11.4998,
5.08045,44.5263,4.46596,45.2586,0.95596,-0.00751606,-0.0247903,0.259656,-0.0113327,-0.0304974,-0.296316,11.5998,
5.07552,44.6003,4.46596,45.2586,0.897163,-0.0058168,-0.0222878,0.259493,-0.0115727,-0.0270741,-0.296726,11.5998,
5.07961,44.6676,4.46596,45.2586,0.851939,-0.00472547,-0.0191544,0.259052,-0.0106627,-0.0237656,-0.297146,11.5998,
5.08847,44.7227,4.46596,45.2586,0.821418,-0.00611066,-0.0178429,0.257206,-0.00927265,-0.0206559,-0.297066,11.5998,
5.09675,44.7851,4.54008,45.5224,0.923811,-0.00582134,-0.0132773,0.25705,-0.0106327,-0.0166336,-0.297726,11.7998,
5.12998,44.8315,4.54008,45.5224,0.908456,-0.00770619,-0.0104394,0.255582,-0.0142127,-0.0147021,-0.298386,11.7998,
5.18278,44.8492,4.54008,45.5224,0.930708,-0.0114477,-0.0121344,0.255597,-0.0156327,-0.0134186,-0.298496,11.7998,
5.21683,44.8941,4.54008,45.5224,0.923422,-0.00844712,-0.00863743,0.254918,-0.0171427,-0.0111872,-0.297616,11.7998,
5.2476,44.908,4.59567,45.7862,1.0937,-0.00942214,-0.0130894,0.255646,-0.0182327,-0.0124064,-0.297726,11.8998,
5.28079,44.9695,4.59567,45.7862,1.06604,-0.00879502,-0.00918221,0.254744,-0.0195827,-0.0136666,-0.296766,11.8998,
5.30775,45.0523,4.59567,45.7862,1.02255,-0.00641488,-0.00727969,0.25364,-0.0206227,-0.0147978,-0.297176,11.8998,
5.33697,45.1438,4.59567,45.7862,0.98094,-0.00633715,-0.00593602,0.254323,-0.0205927,-0.0162632,-0.297406,11.8998,
5.37024,45.2537,4.65127,46.0626,1.08226,-0.00713846,-0.00271741,0.254075,-0.0218027,-0.0170089,-0.296916,12.0998,
5.40602,45.3087,4.65127,46.0626,1.06678,-0.00930799,-0.00856279,0.252498,-0.0232727,-0.0183143,-0.297886,12.0998,
5.45552,45.3366,4.65127,46.0626,1.08347,-0.012076,-0.0137407,0.253567,-0.0247027,-0.0178898,-0.298586,12.0998,
5.49038,45.351,4.72539,46.3515,1.25943,-0.0125219,-0.0173071,0.253987,-0.0245727,-0.0172481,-0.298236,12.1998,
5.51469,45.364,4.72539,46.3515,1.26415,-0.0135374,-0.0188618,0.25239,-0.0251627,-0.0185948,-0.298766,12.1998,
5.55114,45.3786,4.72539,46.3515,1.27606,-0.0170615,-0.0228946,0.254184,-0.0261827,-0.0197959,-0.299066,12.1998,
5.5884,45.4043,4.72539,46.3515,1.28138,-0.0179796,-0.0250666,0.255337,-0.0273527,-0.0198907,-0.299196,12.1998,
5.61239,45.4603,4.72539,46.3515,1.25737,-0.0154003,-0.0226376,0.254405,-0.0276827,-0.019876,-0.299126,12.1998,
5.63343,45.4959,4.78098,46.6404,1.4271,-0.0158237,-0.0263352,0.254636,-0.0286827,-0.0218717,-0.299616,12.3998,
5.66675,45.5662,4.78098,46.6404,1.3923,-0.0167174,-0.025212,0.255986,-0.0301327,-0.023902,-0.298946,12.3998,
5.69856,45.6155,4.78098,46.6404,1.37563,-0.0180943,-0.0294892,0.254946,-0.0307727,-0.0251483,-0.299206,12.3998,
5.73599,45.6857,4.78098,46.6404,1.35035,-0.0195732,-0.0286439,0.256185,-0.0320027,-0.0263145,-0.299366,12.3998,
5.76787,45.7501,4.83658,46.9419,1.51252,-0.0195604,-0.0306247,0.256565,-0.0332627,-0.0275346,-0.299796,12.4998,
5.78704,45.8032,4.83658,46.9419,1.48326,-0.0184105,-0.032827,0.257189,-0.0319327,-0.0260518,-0.300016,12.4998,
5.79433,45.8329,4.83658,46.9419,1.46532,-0.0190584,-0.0361833,0.25737,-0.0305227,-0.0240542,-0.300616,12.4998,
5.78755,45.8069,4.83658,46.9419,1.48076,-0.0200952,-0.0451304,0.257446,-0.0292527,-0.0249106,-0.300816,12.4998,
5.7606,45.8197,4.87364,47.2433,1.67728,-0.0161963,-0.0474535,0.257428,-0.0256227,-0.0255546,-0.301866,12.5998,
5.7255,45.8441,4.87364,47.2433,1.63813,-0.0149172,-0.0515389,0.258641,-0.0204927,-0.0265117,-0.301706,12.5998,
5.68059,45.9282,4.87364,47.2433,1.54296,-0.0107829,-0.0486614,0.258982,-0.0154327,-0.0270662,-0.302366,12.5998,
5.62165,46.0484,4.87364,47.2433,1.40973,-0.00539117,-0.0451063,0.258914,-0.0120827,-0.0266645,-0.302436,12.5998,
5.5837,46.1569,4.92923,47.5448,1.53448,-0.00502459,-0.0443103,0.257276,-0.0113627,-0.0259414,-0.301886,12.5998,
5.55502,46.2664,4.92923,47.5448,1.42333,-0.00105947,-0.0424702,0.25681,-0.00962265,-0.0256353,-0.301566,12.5998,
5.52764,46.3955,4.92923,47.5448,1.29573,0.00384267,-0.0355449,0.253894,-0.00821265,-0.0246334,-0.301286,12.5998,
5.54205,46.4922,4.9663,47.8588,1.4829,-0.00088398,-0.0339796,0.250167,-0.0101127,-0.021646,-0.300356,12.6998,
5.58678,46.5538,4.9663,47.8588,1.44501,-0.00553704,-0.032391,0.247563,-0.0125427,-0.0193175,-0.300786,12.6998,
