Total Offset X,Total Offset Y,Actual X,Actual Y,L2 error,Roll,Pitch,Yaw,Actual Roll,Actual Pitch,Actual Yaw,Altitude,
4.14703,43.264,3.87298,43.3242,0.280592,-0.00428174,-0.0340424,0.266199,-0.000732654,-0.0387025,-0.293316,10.3999,
4.17345,43.3648,3.87298,43.3242,0.303194,-0.00559596,-0.0303918,0.264486,-0.00218265,-0.0356185,-0.293146,10.3999,
4.20215,43.4473,3.87298,43.3242,0.351444,-0.00619229,-0.0270546,0.264649,-0.00239265,-0.0314792,-0.293166,10.3999,
4.24897,43.4779,3.96563,43.6131,0.313927,-0.0142697,-0.0292034,0.264289,-0.00297265,-0.0293067,-0.293236,10.4998,
4.30213,43.5247,3.96563,43.6131,0.347929,-0.0194491,-0.0256254,0.26362,-0.00489265,-0.0282609,-0.293106,10.4998,
4.36352,43.5653,3.96563,43.6131,0.400746,-0.023814,-0.0245435,0.261454,-0.00947265,-0.027977,-0.294156,10.4998,
4.4439,43.5692,3.96563,43.6131,0.480284,-0.0310181,-0.0300661,0.262831,-0.0148127,-0.0298549,-0.294386,10.4998,
4.52438,43.5589,4.05828,43.8894,0.571374,-0.0354744,-0.0357257,0.262158,-0.0190227,-0.0331625,-0.294656,10.6998,
4.60045,43.5851,4.05828,43.8894,0.621735,-0.0376354,-0.0367915,0.263312,-0.0234327,-0.0367326,-0.294876,10.6998,
4.6948,43.5832,4.05828,43.8894,0.706346,-0.0458251,-0.0439235,0.263472,-0.0305127,-0.0415283,-0.295236,10.6998,
4.78688,43.5963,4.05828,43.8894,0.785327,-0.0492457,-0.0478959,0.264178,-0.0359027,-0.0465327,-0.294946,10.6998,
4.86787,43.6514,4.15094,44.1658,0.882378,-0.0500515,-0.0486331,0.265502,-0.0389427,-0.04891,-0.294906,10.9998,
4.93307,43.7015,4.15094,44.1658,0.909579,-0.0522661,-0.050664,0.265615,-0.0410127,-0.0495364,-0.294366,10.9998,
4.9817,43.803,4.15094,44.1658,0.906526,-0.0499154,-0.0451245,0.266286,-0.0437127,-0.0494279,-0.295166,10.9998,
