Total Offset X,Total Offset Y,Actual X,Actual Y,L2 error,Roll,Pitch,Yaw,Actual Roll,Actual Pitch,Actual Yaw,Altitude,
7.34615,50.9109,6.28201,54.9686,4.1949,-0.0237724,-0.0344459,0.214193,-0.0111327,0.00170558,-0.311236,15.2998,
7.38077,51.0812,6.28201,54.9686,4.03971,-0.0248098,-0.0384494,0.215683,-0.0112027,0.00137602,-0.311326,15.2998,
7.40567,51.2829,6.39319,55.3957,4.23562,-0.0214663,-0.0336467,0.211261,-0.00991265,0.00253734,-0.311176,15.3998,
7.44311,51.4354,6.39319,55.3957,4.09711,-0.0254892,-0.0364169,0.211619,-0.00899265,0.00586787,-0.311156,15.3998,
7.48116,51.619,6.50438,55.8353,4.32794,-0.0241249,-0.0321087,0.206879,-0.00919265,0.00776008,-0.310946,15.4998,
7.54635,51.7454,6.50438,55.8353,4.22051,-0.0280246,-0.035199,0.207662,-0.0114627,0.00980168,-0.311186,15.4998,
7.62816,51.9491,6.61556,56.275,4.44282,-0.0281694,-0.025527,0.20311,-0.0145127,0.0125009,-0.310566,15.5997,
7.71677,52.1251,6.61556,56.275,4.29356,-0.0303756,-0.0240596,0.201042,-0.0177027,0.0148735,-0.310036,15.5997,
7.83035,52.2727,6.72675,56.7398,4.60145,-0.0360142,-0.026696,0.203032,-0.0212127,0.0165445,-0.310286,15.6997,
7.93727,52.435,6.72675,56.7398,4.47175,-0.0370188,-0.0269805,0.202437,-0.0235627,0.0161763,-0.310266,15.6997,
8.04227,52.6075,6.83794,57.2045,4.75215,-0.0378108,-0.0289928,0.201703,-0.0274627,0.0128293,-0.310166,15.7997,
8.1473,52.8307,6.83794,57.2045,4.56555,-0.0384585,-0.026741,0.198089,-0.0306227,0.0108382,-0.309826,15.7997,
8.26302,53.0254,6.96765,57.6693,4.82114,-0.0419659,-0.0316691,0.195848,-0.0339327,0.00747112,-0.309226,15.7997,
8.34794,53.2325,6.96765,57.6693,4.64657,-0.0409723,-0.0346372,0.194323,-0.0341327,0.0051658,-0.309066,15.7997,
8.41278,53.4491,7.07884,58.1592,4.89535,-0.0366477,-0.0376955,0.193181,-0.0342827,0.00291511,-0.310146,15.8997,
